kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,celdirici_x,celdirici_y,celdirici_z,celdirici_qw,celdirici_qx,celdirici_qy,celdirici_qz,celdirici2_x,celdirici2_y,celdirici2_z,celdirici2_qw,celdirici2_qx,celdirici2_qy,celdirici2_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
69,2.279166,-12.260002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.439585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.152863,-4.336383,0.750000,0.233445,0.000000,0.000000,0.972370,-12.260184,-0.012614,68.775078,0.573735,-0.413314,0.573735,0.413314,4.167
70,2.312500,-12.100002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.322918,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.277604,-4.272825,0.750000,0.233445,0.000000,0.000000,0.972370,-12.100187,-0.013454,69.190412,0.577999,-0.407329,0.577999,0.407329,4.167
71,2.345833,-11.940002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.206251,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.402345,-4.209266,0.750000,0.233445,0.000000,0.000000,0.972370,-11.940188,-0.014103,69.605745,0.582001,-0.401590,0.582001,0.401590,0.000
72,2.375000,-11.800002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,11.104168,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.511493,-4.153652,0.750000,0.233445,0.000000,0.000000,0.972370,-11.800190,-0.014772,69.969162,0.585293,-0.396777,0.585293,0.396777,4.167
73,2.408333,-11.640002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.987501,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.636234,-4.090094,0.750000,0.233445,0.000000,0.000000,0.972370,-11.640192,-0.015498,70.384495,0.588819,-0.391526,0.588819,0.391526,0.000
74,2.441666,-11.480002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.870835,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.760975,-4.026535,0.750000,0.233445,0.000000,0.000000,0.972370,-11.480194,-0.016179,70.799828,0.592075,-0.386584,0.592075,0.386584,4.167
75,2.475000,-11.320002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.754168,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-3.885716,-3.962976,0.750000,0.233445,0.000000,0.000000,0.972370,-11.320196,-0.016815,71.215161,0.595072,-0.381954,0.595072,0.381954,4.167
76,2.508333,-11.160002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.637501,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.010457,-3.899418,0.750000,0.233445,0.000000,0.000000,0.972370,-11.160197,-0.017404,71.630495,0.597810,-0.377655,0.597810,0.377655,0.000
77,2.541666,-11.000002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.520835,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.135198,-3.835859,0.750000,0.233445,0.000000,0.000000,0.972370,-11.000198,-0.017942,72.045828,0.600278,-0.373719,0.600278,0.373719,4.167
78,2.575000,-10.840002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.404168,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.259938,-3.772300,0.750000,0.233445,0.000000,0.000000,0.972370,-10.840199,-0.018430,72.461161,0.602488,-0.370147,0.602488,0.370147,4.167
79,2.608333,-10.680002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.287502,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.384679,-3.708742,0.750000,0.233445,0.000000,0.000000,0.972370,-10.680200,-0.018867,72.876494,0.604440,-0.366950,0.604440,0.366950,0.000
80,2.641666,-10.520002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.170835,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.509420,-3.645183,0.750000,0.233445,0.000000,0.000000,0.972370,-10.520200,-0.019249,73.291828,0.606124,-0.364162,0.606124,0.364162,4.167
81,2.675000,-10.360002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,10.054168,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.634161,-3.581624,0.750000,0.233445,0.000000,0.000000,0.972370,-10.360201,-0.019577,73.707161,0.607552,-0.361774,0.607552,0.361774,4.167
