kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,celdirici_x,celdirici_y,celdirici_z,celdirici_qw,celdirici_qx,celdirici_qy,celdirici_qz,celdirici2_x,celdirici2_y,celdirici2_z,celdirici2_qw,celdirici2_qx,celdirici2_qy,celdirici2_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
83,2.741666,-10.040002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,9.820835,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.883643,-3.454507,0.750000,0.233445,0.000000,0.000000,0.972370,-10.040202,-0.020270,38.300000,0.609650,-0.358227,0.609650,0.358227,4.167
84,2.770833,-9.900002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,9.718752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-4.992791,-3.398893,0.750000,0.233445,0.000000,0.000000,0.972370,-9.900202,-0.020415,38.300000,0.610242,-0.357218,0.610242,0.357218,0.000
85,2.804166,-9.740002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,9.602085,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.117532,-3.335334,0.750000,0.233445,0.000000,0.000000,0.972370,-9.740202,-0.020525,38.300000,0.610669,-0.356487,0.610669,0.356487,4.167
86,2.837500,-9.580002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,9.485418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.242273,-3.271776,0.750000,0.233445,0.000000,0.000000,0.972370,-9.580202,-0.020579,38.300000,0.610845,-0.356185,0.610845,0.356185,4.167
87,2.870833,-9.420002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,9.368752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.367014,-3.208217,0.750000,0.233445,0.000000,0.000000,0.972370,-9.420202,-0.020576,38.300000,0.610769,-0.356316,0.610769,0.356316,0.000
88,2.904166,-9.260002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,9.252085,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.491755,-3.144658,0.750000,0.233445,0.000000,0.000000,0.972370,-9.260202,-0.020514,38.300000,0.610430,-0.356897,0.610430,0.356897,4.167
89,2.937500,-9.100002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,9.135418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.616496,-3.081100,0.750000,0.233445,0.000000,0.000000,0.972370,-9.100202,-0.020396,38.300000,0.609838,-0.357907,0.609838,0.357907,4.167
90,2.970833,-8.940002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,9.018752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.741237,-3.017541,0.750000,0.233445,0.000000,0.000000,0.972370,-8.940202,-0.020222,38.300000,0.608994,-0.359342,0.608994,0.359342,0.000
91,3.004166,-8.780002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,8.902085,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.865977,-2.953982,0.750000,0.233445,0.000000,0.000000,0.972370,-8.780203,-0.019990,38.300000,0.607884,-0.361215,0.607884,0.361215,4.167
92,3.037500,-8.620002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,8.785418,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-5.990718,-2.890424,0.750000,0.233445,0.000000,0.000000,0.972370,-8.620203,-0.019702,38.300000,0.606521,-0.363500,0.606521,0.363500,4.167
93,3.070833,-8.460002,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,8.668752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.115459,-2.826865,0.750000,0.233445,0.000000,0.000000,0.972370,-8.460203,-0.019361,38.300000,0.604902,-0.366188,0.604902,0.366188,0.000
94,3.104166,-8.300003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,8.552085,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.240200,-2.763307,0.750000,0.233445,0.000000,0.000000,0.972370,-8.300204,-0.018964,38.300000,0.603015,-0.369287,0.603015,0.369287,4.167
95,3.137499,-8.140003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,8.435419,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.364941,-2.699748,0.750000,0.233445,0.000000,0.000000,0.972370,-8.140205,-0.018515,38.300000,0.600871,-0.372765,0.600871,0.372765,4.167
96,3.170833,-7.980003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,8.318752,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.489682,-2.636189,0.750000,0.233445,0.000000,0.000000,0.972370,-7.980206,-0.018015,38.300000,0.598469,-0.376610,0.598469,0.376610,0.000
97,3.199999,-7.840003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,8.216669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.598830,-2.580575,0.750000,0.233445,0.000000,0.000000,0.972370,-7.840207,-0.017534,38.300000,0.596145,-0.380278,0.596145,0.380278,4.167
98,3.233333,-7.680003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,8.100002,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.723571,-2.517017,0.750000,0.233445,0.000000,0.000000,0.972370,-7.680208,-0.016941,38.300000,0.593250,-0.384779,0.593250,0.384779,0.000
99,3.266666,-7.520003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,7.983335,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.848312,-2.453458,0.750000,0.233445,0.000000,0.000000,0.972370,-7.520209,-0.016298,38.300000,0.590085,-0.389615,0.590085,0.389615,4.167
100,3.299999,-7.360003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,7.866669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-6.973053,-2.389899,0.750000,0.233445,0.000000,0.000000,0.972370,-7.360211,-0.015611,38.300000,0.586662,-0.394751,0.586662,0.394751,4.167
101,3.333333,-7.200003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,7.750002,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.097794,-2.326341,0.750000,0.233445,0.000000,0.000000,0.972370,-7.200213,-0.014881,38.300000,0.582980,-0.400168,0.582980,0.400168,0.000
102,3.366666,-7.040003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,7.633335,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.222535,-2.262782,0.750000,0.233445,0.000000,0.000000,0.972370,-7.040215,-0.014108,38.300000,0.579033,-0.405858,0.579033,0.405858,4.167
103,3.399999,-6.880003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,7.516669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.347276,-2.199223,0.750000,0.233445,0.000000,0.000000,0.972370,-6.880218,-0.013295,38.300000,0.574833,-0.411786,0.574833,0.411786,4.167
104,3.433333,-6.720003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,7.400002,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.472016,-2.135665,0.750000,0.233445,0.000000,0.000000,0.972370,-6.720220,-0.012446,38.300000,0.570382,-0.417929,0.570382,0.417929,0.000
105,3.466666,-6.560003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,7.283335,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.596757,-2.072106,0.750000,0.233445,0.000000,0.000000,0.972370,-6.560223,-0.011561,38.300000,0.565677,-0.424276,0.565677,0.424276,4.167
106,3.499999,-6.400003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,7.166669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.721498,-2.008547,0.750000,0.233445,0.000000,0.000000,0.972370,-6.400226,-0.010643,38.300000,0.560732,-0.430790,0.560732,0.430790,4.167
107,3.533333,-6.240003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,7.050002,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.846239,-1.944989,0.750000,0.233445,0.000000,0.000000,0.972370,-6.240230,-0.009696,38.300000,0.555552,-0.437449,0.555552,0.437449,0.000
108,3.566666,-6.080003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,6.933335,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-7.970980,-1.881430,0.750000,0.233445,0.000000,0.000000,0.972370,-6.080233,-0.008720,38.300000,0.550140,-0.444237,0.550140,0.444237,4.167
109,3.595833,-5.940003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,6.831252,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.080128,-1.825816,0.750000,0.233445,0.000000,0.000000,0.972370,-5.940236,-0.007847,38.300000,0.545228,-0.450252,0.545228,0.450252,0.000
110,3.629166,-5.780003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,6.714585,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.204869,-1.762258,0.750000,0.233445,0.000000,0.000000,0.972370,-5.780240,-0.006827,38.300000,0.539413,-0.457202,0.539413,0.457202,4.167
111,3.662499,-5.620003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,6.597919,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.329610,-1.698699,0.750000,0.233445,0.000000,0.000000,0.972370,-5.620244,-0.005787,38.300000,0.533402,-0.464201,0.533402,0.464201,4.167
112,3.695833,-5.460003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,6.481252,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.454351,-1.635140,0.750000,0.233445,0.000000,0.000000,0.972370,-5.460248,-0.004731,38.300000,0.527206,-0.471226,0.527206,0.471226,0.000
113,3.729166,-5.300003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,6.364586,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.579092,-1.571582,0.750000,0.233445,0.000000,0.000000,0.972370,-5.300252,-0.003661,38.300000,0.520836,-0.478258,0.520836,0.478258,4.167
114,3.762499,-5.140003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,6.247919,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.703833,-1.508023,0.750000,0.233445,0.000000,0.000000,0.972370,-5.140257,-0.002580,38.300000,0.514311,-0.485267,0.514311,0.485267,4.167
115,3.795833,-4.980003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,6.131252,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.828574,-1.444464,0.750000,0.233445,0.000000,0.000000,0.972370,-4.980261,-0.001491,38.300000,0.507647,-0.492234,0.507647,0.492234,0.000
116,3.829166,-4.820003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,6.014586,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-8.953315,-1.380906,0.750000,0.233445,0.000000,0.000000,0.972370,-4.820265,-0.000396,38.300000,0.500861,-0.499137,0.500861,0.499137,4.167
117,3.862499,-4.660003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,5.897919,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.078055,-1.317347,0.750000,0.233445,0.000000,0.000000,0.972370,-4.660270,0.000700,38.300000,0.493974,-0.505955,0.493974,0.505955,4.167
118,3.895833,-4.500003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,5.781252,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.202796,-1.253788,0.750000,0.233445,0.000000,0.000000,0.972370,-4.500274,0.001796,38.300000,0.487004,-0.512667,0.487004,0.512667,0.000
119,3.929166,-4.340003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,5.664586,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.327537,-1.190230,0.750000,0.233445,0.000000,0.000000,0.972370,-4.340279,0.002887,38.300000,0.479974,-0.519255,0.479974,0.519255,4.167
120,3.962499,-4.180003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,5.547919,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.452278,-1.126671,0.750000,0.233445,0.000000,0.000000,0.972370,-4.180283,0.003971,38.300000,0.472905,-0.525701,0.472905,0.525701,4.167
121,3.995833,-4.020003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,5.431252,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.577019,-1.063112,0.750000,0.233445,0.000000,0.000000,0.972370,-4.020287,0.005046,38.300000,0.465819,-0.531990,0.465819,0.531990,0.000
122,4.024999,-3.880003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,5.329169,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.686167,-1.007499,0.750000,0.233445,0.000000,0.000000,0.972370,-3.880291,0.005976,38.300000,0.459627,-0.537349,0.459627,0.537349,4.167
123,4.058333,-3.720003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,5.212502,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.810908,-0.943940,0.750000,0.233445,0.000000,0.000000,0.972370,-3.720295,0.007024,38.300000,0.452574,-0.543302,0.452574,0.543302,0.000
124,4.091666,-3.560003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,5.095836,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-9.935649,-0.880381,0.750000,0.233445,0.000000,0.000000,0.972370,-3.560299,0.008054,38.300000,0.445579,-0.549053,0.445579,0.549053,4.167
125,4.124999,-3.400003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,4.979169,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.060390,-0.816823,0.750000,0.233445,0.000000,0.000000,0.972370,-3.400303,0.009063,38.300000,0.438660,-0.554597,0.438660,0.554597,4.167
126,4.158333,-3.240003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,4.862502,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.185131,-0.753264,0.750000,0.233445,0.000000,0.000000,0.972370,-3.240306,0.010048,38.300000,0.431840,-0.559923,0.431840,0.559923,0.000
127,4.191666,-3.080003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,4.745836,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.309872,-0.689705,0.750000,0.233445,0.000000,0.000000,0.972370,-3.080309,0.011006,38.300000,0.425155,-0.565016,0.425155,0.565016,4.167
128,4.224999,-2.920003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,4.629169,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.434613,-0.626147,0.750000,0.233445,0.000000,0.000000,0.972370,-2.920313,0.011935,38.300000,0.418619,-0.569876,0.418619,0.569876,4.167
129,4.258333,-2.760003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,4.512502,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.559354,-0.562588,0.750000,0.233445,0.000000,0.000000,0.972370,-2.760316,0.012833,38.300000,0.412255,-0.574496,0.412255,0.574496,0.000
130,4.291666,-2.600003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,4.395836,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.684094,-0.499029,0.750000,0.233445,0.000000,0.000000,0.972370,-2.600318,0.013696,38.300000,0.406101,-0.578863,0.406101,0.578863,4.167
131,4.324999,-2.440003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,4.279169,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.808835,-0.435471,0.750000,0.233445,0.000000,0.000000,0.972370,-2.440321,0.014522,38.300000,0.400167,-0.582981,0.400167,0.582981,4.167
132,4.358333,-2.280003,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,4.162503,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-10.933576,-0.371912,0.750000,0.233445,0.000000,0.000000,0.972370,-2.280323,0.015311,38.300000,0.394475,-0.586847,0.394475,0.586847,0.000
133,4.391666,-2.120004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,4.045836,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.058317,-0.308353,0.750000,0.233445,0.000000,0.000000,0.972370,-2.120325,0.016057,38.300000,0.389062,-0.590450,0.389062,0.590450,4.167
134,4.420833,-1.980004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,3.943753,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.167465,-0.252739,0.750000,0.233445,0.000000,0.000000,0.972370,-1.980327,0.016676,38.300000,0.384553,-0.593396,0.384553,0.593396,0.000
135,4.454166,-1.820004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,3.827086,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.292206,-0.189181,0.750000,0.233445,0.000000,0.000000,0.972370,-1.820329,0.017340,38.300000,0.379701,-0.596513,0.379701,0.596513,4.167
136,4.487499,-1.660004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,3.710419,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.416947,-0.125622,0.750000,0.233445,0.000000,0.000000,0.972370,-1.660330,0.017958,38.300000,0.375170,-0.599372,0.375170,0.599372,4.167
137,4.520833,-1.500004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,3.593753,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.541688,-0.062063,0.750000,0.233445,0.000000,0.000000,0.972370,-1.500331,0.018529,38.300000,0.370978,-0.601976,0.370978,0.601976,0.000
138,4.554166,-1.340004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,3.477086,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.666429,0.001495,0.750000,0.233445,0.000000,0.000000,0.972370,-1.340332,0.019048,38.300000,0.367159,-0.604313,0.367159,0.604313,4.167
139,4.587499,-1.180004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,3.360419,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.791170,0.065054,0.750000,0.233445,0.000000,0.000000,0.972370,-1.180333,0.019517,38.300000,0.363711,-0.606395,0.363711,0.606395,4.167
140,4.620833,-1.020004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,3.243753,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-11.915911,0.128613,0.750000,0.233445,0.000000,0.000000,0.972370,-1.020334,0.019934,38.300000,0.360645,-0.608223,0.360645,0.608223,0.000
141,4.654166,-0.860004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,3.127086,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.040652,0.192171,0.750000,0.233445,0.000000,0.000000,0.972370,-0.860334,0.020295,38.300000,0.357995,-0.609787,0.357995,0.609787,4.167
142,4.687499,-0.700004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,3.010419,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.165393,0.255730,0.750000,0.233445,0.000000,0.000000,0.972370,-0.700335,0.020603,38.300000,0.355750,-0.611099,0.355750,0.611099,4.167
143,4.720833,-0.540004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,2.893753,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.290133,0.319288,0.750000,0.233445,0.000000,0.000000,0.972370,-0.540335,0.020857,38.300000,0.353920,-0.612161,0.353920,0.612161,0.000
144,4.754166,-0.380004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,2.777086,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.414874,0.382847,0.750000,0.233445,0.000000,0.000000,0.972370,-0.380335,0.021052,38.300000,0.352532,-0.612961,0.352532,0.612961,4.167
145,4.787499,-0.220004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,2.660419,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.539615,0.446406,0.750000,0.233445,0.000000,0.000000,0.972370,-0.220335,0.021192,38.300000,0.351572,-0.613512,0.351572,0.613512,4.167
146,4.820833,-0.060004,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,2.543753,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.664356,0.509964,0.750000,0.233445,0.000000,0.000000,0.972370,-0.060335,0.021275,38.300000,0.351042,-0.613815,0.351042,0.613815,0.000
147,4.849999,0.079996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,2.441669,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.773504,0.565578,0.750000,0.233445,0.000000,0.000000,0.972370,0.079665,0.021299,38.300000,0.350953,-0.613867,0.350953,0.613867,4.167
148,4.883333,0.239996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,2.325003,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-12.898245,0.629137,0.750000,0.233445,0.000000,0.000000,0.972370,0.239665,0.021275,38.300000,0.351248,-0.613697,0.351248,0.613697,0.000
149,4.916666,0.399996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,2.208336,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.022986,0.692696,0.750000,0.233445,0.000000,0.000000,0.972370,0.399665,0.021192,38.300000,0.351997,-0.613268,0.351997,0.613268,4.167
150,4.949999,0.559996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,2.091670,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.147727,0.756254,0.750000,0.233445,0.000000,0.000000,0.972370,0.559665,0.021052,38.300000,0.353175,-0.612590,0.353175,0.612590,4.167
151,4.983333,0.719996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,1.975003,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.272468,0.819813,0.750000,0.233445,0.000000,0.000000,0.972370,0.719664,0.020857,38.300000,0.354778,-0.611663,0.354778,0.611663,0.000
152,5.016666,0.879996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,1.858336,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.397209,0.883372,0.750000,0.233445,0.000000,0.000000,0.972370,0.879664,0.020603,38.300000,0.356820,-0.610475,0.356820,0.610475,4.167
153,5.049999,1.039996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,1.741670,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.521950,0.946930,0.750000,0.233445,0.000000,0.000000,0.972370,1.039664,0.020295,38.300000,0.359272,-0.609035,0.359272,0.609035,4.167
154,5.083333,1.199996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,1.625003,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.646691,1.010489,0.750000,0.233445,0.000000,0.000000,0.972370,1.199663,0.019934,38.300000,0.362125,-0.607343,0.362125,0.607343,0.000
155,5.116666,1.359996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,1.508336,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.771432,1.074048,0.750000,0.233445,0.000000,0.000000,0.972370,1.359663,0.019517,38.300000,0.365387,-0.605386,0.365387,0.605386,4.167
156,5.149999,1.519996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,1.391670,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-13.896173,1.137606,0.750000,0.233445,0.000000,0.000000,0.972370,1.519662,0.019048,38.300000,0.369026,-0.603175,0.369026,0.603175,4.167
157,5.183333,1.679996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,1.275003,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.020913,1.201165,0.750000,0.233445,0.000000,0.000000,0.972370,1.679661,0.018529,38.300000,0.373027,-0.600708,0.373027,0.600708,0.000
158,5.216666,1.839996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,1.158336,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.145654,1.264724,0.750000,0.233445,0.000000,0.000000,0.972370,1.839660,0.017958,38.300000,0.377393,-0.597975,0.377393,0.597975,4.167
159,5.245832,1.979996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,1.056253,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.254803,1.320337,0.750000,0.233445,0.000000,0.000000,0.972370,1.979658,0.017421,38.300000,0.381480,-0.595377,0.381480,0.595377,0.000
160,5.279166,2.139996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,0.939586,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.379543,1.383896,0.750000,0.233445,0.000000,0.000000,0.972370,2.139657,0.016761,38.300000,0.386460,-0.592156,0.386460,0.592156,4.167
161,5.312499,2.299996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,0.822920,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.504284,1.447455,0.750000,0.233445,0.000000,0.000000,0.972370,2.299655,0.016057,38.300000,0.391735,-0.588679,0.391735,0.588679,4.167
162,5.345832,2.459996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,0.706253,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.629025,1.511013,0.750000,0.233445,0.000000,0.000000,0.972370,2.459653,0.015311,38.300000,0.397286,-0.584948,0.397286,0.584948,0.000
163,5.379166,2.619996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,0.589586,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.753766,1.574572,0.750000,0.233445,0.000000,0.000000,0.972370,2.619651,0.014522,38.300000,0.403104,-0.580954,0.403104,0.580954,4.167
164,5.412499,2.779996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,0.472920,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-14.878507,1.638131,0.750000,0.233445,0.000000,0.000000,0.972370,2.779648,0.013696,38.300000,0.409153,-0.576709,0.409153,0.576709,4.167
165,5.445832,2.939996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,0.356253,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.003248,1.701689,0.750000,0.233445,0.000000,0.000000,0.972370,2.939645,0.012833,38.300000,0.415411,-0.572218,0.415411,0.572218,0.000
166,5.479166,3.099996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,0.239586,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.127989,1.765248,0.750000,0.233445,0.000000,0.000000,0.972370,3.099642,0.011935,38.300000,0.421866,-0.567476,0.421866,0.567476,4.167
167,5.512499,3.259996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,0.122920,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.252730,1.828807,0.750000,0.233445,0.000000,0.000000,0.972370,3.259639,0.011006,38.300000,0.428481,-0.562498,0.428481,0.562498,4.167
168,5.545832,3.419996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,0.006253,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.377471,1.892365,0.750000,0.233445,0.000000,0.000000,0.972370,3.419636,0.010048,38.300000,0.435234,-0.557289,0.435234,0.557289,0.000
169,5.579166,3.579996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,-0.110413,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.502212,1.955924,0.750000,0.233445,0.000000,0.000000,0.972370,3.579632,0.009063,38.300000,0.442108,-0.551852,0.442108,0.551852,4.167
170,5.612499,3.739996,-2.200000,0.783950,1.000000,0.000000,0.000000,0.000000,-0.227080,2.200000,0.750000,0.000000,0.000000,0.000000,1.000000,-15.626952,2.019483,0.750000,0.233445,0.000000,0.000000,0.972370,3.739629,0.008054,38.300000,0.449069,-0.546202,0.449069,0.546202,4.167
