kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,celdirici_x,celdirici_y,celdirici_z,celdirici_qw,celdirici_qx,celdirici_qy,celdirici_qz,celdirici2_x,celdirici2_y,celdirici2_z,celdirici2_qw,celdirici2_qx,celdirici2_qy,celdirici2_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
38,1.254166,97.169999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,129.377084,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,115.032919,-45.340812,0.750000,0.233445,0.000000,0.000000,0.972370,97.169999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
39,1.287500,97.329999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,129.260417,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,114.908179,-45.277253,0.750000,0.233445,0.000000,0.000000,0.972370,97.329999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
40,1.320833,97.489999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,129.143751,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,114.783438,-45.213695,0.750000,0.233445,0.000000,0.000000,0.972370,97.489999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
41,1.354166,97.649999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,129.027084,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,114.658697,-45.150136,0.750000,0.233445,0.000000,0.000000,0.972370,97.649999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
42,1.387500,97.809999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,128.910418,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,114.533956,-45.086577,0.750000,0.233445,0.000000,0.000000,0.972370,97.809999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
43,1.420833,97.969999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,128.793751,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,114.409215,-45.023019,0.750000,0.233445,0.000000,0.000000,0.972370,97.969999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
44,1.454166,98.129999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,128.677084,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,114.284474,-44.959460,0.750000,0.233445,0.000000,0.000000,0.972370,98.129999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
45,1.487500,98.289999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,128.560418,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,114.159733,-44.895902,0.750000,0.233445,0.000000,0.000000,0.972370,98.289999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
46,1.520833,98.449999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,128.443751,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,114.034992,-44.832343,0.750000,0.233445,0.000000,0.000000,0.972370,98.449999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
47,1.550000,98.589999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,128.341668,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,113.925844,-44.776729,0.750000,0.233445,0.000000,0.000000,0.972370,98.589999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
48,1.583333,98.749999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,128.225001,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,113.801103,-44.713170,0.750000,0.233445,0.000000,0.000000,0.972370,98.749999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
49,1.616666,98.909999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,128.108334,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,113.676362,-44.649612,0.750000,0.233445,0.000000,0.000000,0.972370,98.909999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
50,1.650000,99.069999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,127.991668,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,113.551621,-44.586053,0.750000,0.233445,0.000000,0.000000,0.972370,99.069999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
51,1.683333,99.229999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,127.875001,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,113.426880,-44.522494,0.750000,0.233445,0.000000,0.000000,0.972370,99.229999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
52,1.716666,99.389999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,127.758334,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,113.302140,-44.458936,0.750000,0.233445,0.000000,0.000000,0.972370,99.389999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
53,1.750000,99.549999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,127.641668,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,113.177399,-44.395377,0.750000,0.233445,0.000000,0.000000,0.972370,99.549999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
54,1.783333,99.709999,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,127.525001,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,113.052658,-44.331818,0.750000,0.233445,0.000000,0.000000,0.972370,99.709999,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
55,1.816666,99.869998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,127.408334,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,112.927917,-44.268260,0.750000,0.233445,0.000000,0.000000,0.972370,99.869998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
56,1.850000,100.029998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,127.291668,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,112.803176,-44.204701,0.750000,0.233445,0.000000,0.000000,0.972370,100.029998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
57,1.883333,100.189998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,127.175001,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,112.678435,-44.141142,0.750000,0.233445,0.000000,0.000000,0.972370,100.189998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
58,1.916666,100.349998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,127.058334,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,112.553694,-44.077584,0.750000,0.233445,0.000000,0.000000,0.972370,100.349998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
59,1.945833,100.489998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,126.956251,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,112.444546,-44.021970,0.750000,0.233445,0.000000,0.000000,0.972370,100.489998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
60,1.979166,100.649998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,126.839585,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,112.319805,-43.958411,0.750000,0.233445,0.000000,0.000000,0.972370,100.649998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
61,2.012500,100.809998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,126.722918,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,112.195064,-43.894853,0.750000,0.233445,0.000000,0.000000,0.972370,100.809998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
62,2.045833,100.969998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,126.606251,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,112.070323,-43.831294,0.750000,0.233445,0.000000,0.000000,0.972370,100.969998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,0.000
63,2.079166,101.129998,-41.250000,0.783950,1.000000,0.000000,0.000000,0.000000,126.489585,-36.850000,0.750000,0.000000,0.000000,0.000000,1.000000,111.945582,-43.767735,0.750000,0.233445,0.000000,0.000000,0.972370,101.129998,0.000000,255.555556,0.500000,-0.500000,0.500000,0.500000,4.167
