kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
462,15.245831,7.617481,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,7.617481,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
463,15.279164,7.877481,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,7.877481,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
464,15.312498,8.137481,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,8.137481,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
465,15.345831,8.397481,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,8.397481,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
466,15.379164,8.657481,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,8.657481,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
467,15.412498,8.917481,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,8.917481,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
468,15.445831,9.177481,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,9.177481,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
469,15.479164,9.437480,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,9.437480,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
470,15.512498,9.697480,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,9.697480,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
471,15.545831,9.957480,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,9.957480,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
472,15.574998,10.184980,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,10.184980,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
473,15.608331,10.444980,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,10.444980,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
474,15.641664,10.704980,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,10.704980,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
475,15.674997,10.964980,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,10.964980,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
476,15.708331,11.224980,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,11.224980,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
477,15.741664,11.484980,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,11.484980,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
478,15.774997,11.744980,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,11.744980,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
479,15.808331,12.004980,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,12.004980,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
480,15.841664,12.264980,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,12.264980,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
481,15.874997,12.524980,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,12.524980,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
482,15.908331,12.784980,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,12.784980,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
483,15.941664,13.044980,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,13.044980,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
484,15.970831,13.272480,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,13.272480,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
485,16.004164,13.532480,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,13.532480,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
486,16.037497,13.792480,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,13.792480,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
487,16.070831,14.052480,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,14.052480,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
488,16.104164,14.312480,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,14.312480,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
489,16.137497,14.572480,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,14.572480,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
490,16.170831,14.832480,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,14.832480,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
491,16.204164,15.092480,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,15.092480,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
492,16.237497,15.352480,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,15.352480,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
493,16.270831,15.612479,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,15.612479,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
494,16.304164,15.872479,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,15.872479,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
495,16.337497,16.132479,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,16.132479,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
496,16.370831,16.392479,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,16.392479,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
497,16.399997,16.619979,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,16.619979,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
498,16.433331,16.879979,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,16.879979,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
499,16.466664,17.139979,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,17.139979,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
500,16.499997,17.399979,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,17.399979,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
501,16.533331,17.659979,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,17.659979,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
502,16.566664,17.919979,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,17.919979,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
503,16.599997,18.179979,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,18.179979,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
504,16.633331,18.439979,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,18.439979,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
505,16.666664,18.699979,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,18.699979,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
506,16.699997,18.959979,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,18.959979,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
507,16.733331,19.219979,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,19.219979,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
508,16.766664,19.479979,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,19.479979,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
509,16.795831,19.707479,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,19.707479,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
510,16.829164,19.967479,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,19.967479,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
511,16.862497,20.227479,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,20.227479,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
512,16.895831,20.487479,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,20.487479,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
513,16.929164,20.747479,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,20.747479,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
514,16.962497,21.007479,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,21.007479,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
515,16.995831,21.267479,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,21.267479,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
516,17.029164,21.527479,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,21.527479,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
517,17.062497,21.787478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,21.787478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
518,17.095831,22.047478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,22.047478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
519,17.129164,22.307478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,22.307478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
520,17.162497,22.567478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,22.567478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
521,17.195831,22.827478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,22.827478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
522,17.224997,23.054978,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,23.054978,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
523,17.258331,23.314978,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,23.314978,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
524,17.291664,23.574978,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,23.574978,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
525,17.324997,23.834978,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,23.834978,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
526,17.358331,24.094978,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,24.094978,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
527,17.391664,24.354978,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,24.354978,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
528,17.424997,24.614978,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,24.614978,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
529,17.458331,24.874978,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,24.874978,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
530,17.491664,25.134978,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,25.134978,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
531,17.524997,25.394978,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,25.394978,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
532,17.558331,25.654978,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,25.654978,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
533,17.591664,25.914978,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,25.914978,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
534,17.620831,26.142478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,26.142478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
535,17.654164,26.402478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,26.402478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
536,17.687497,26.662478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,26.662478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
537,17.720830,26.922478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,26.922478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
538,17.754164,27.182478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,27.182478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
539,17.787497,27.442478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,27.442478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
540,17.820830,27.702478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,27.702478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
541,17.854164,27.962478,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,27.962478,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
542,17.887497,28.222477,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,28.222477,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
543,17.920830,28.482477,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,28.482477,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
544,17.954164,28.742477,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,28.742477,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
545,17.987497,29.002477,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,29.002477,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
546,18.020830,29.262477,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,29.262477,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
547,18.049997,29.489977,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,29.489977,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
548,18.083330,29.749977,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,29.749977,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
549,18.116664,30.009977,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,30.009977,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
550,18.149997,30.269977,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,30.269977,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
551,18.183330,30.529977,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,30.529977,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
552,18.216664,30.789977,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,30.789977,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
553,18.249997,31.049977,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,31.049977,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
554,18.283330,31.309977,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,31.309977,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
555,18.316664,31.569977,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,31.569977,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
556,18.349997,31.829977,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,31.829977,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
557,18.383330,32.089977,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,32.089977,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
558,18.416664,32.349977,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,32.349977,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
559,18.445830,32.577477,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,32.577477,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
560,18.479164,32.837477,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,32.837477,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
561,18.512497,33.097477,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,33.097477,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
562,18.545830,33.357477,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,33.357477,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
563,18.579164,33.617477,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,33.617477,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
564,18.612497,33.877477,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,33.877477,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
565,18.645830,34.137477,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,34.137477,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
566,18.679164,34.397476,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,34.397476,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
567,18.712497,34.657476,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,34.657476,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
568,18.745830,34.917476,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,34.917476,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
569,18.779164,35.177476,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,35.177476,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
570,18.812497,35.437476,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,35.437476,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
571,18.845830,35.697476,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,35.697476,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
572,18.874997,35.924976,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,35.924976,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
573,18.908330,36.184976,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,36.184976,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
574,18.941664,36.444976,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,36.444976,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
575,18.974997,36.704976,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,36.704976,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
576,19.008330,36.964976,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,36.964976,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
577,19.041664,37.224976,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,37.224976,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
578,19.074997,37.484976,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,37.484976,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
579,19.108330,37.744976,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,37.744976,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
580,19.141664,38.004976,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,38.004976,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
581,19.174997,38.264976,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,38.264976,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
582,19.208330,38.524976,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,38.524976,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
583,19.241664,38.784976,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,38.784976,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
584,19.270830,39.012476,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,39.012476,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
585,19.304164,39.272476,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,39.272476,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
586,19.337497,39.532476,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,39.532476,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
587,19.370830,39.792476,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,39.792476,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
588,19.404164,40.052476,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,40.052476,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
589,19.437497,40.312476,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,40.312476,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
590,19.470830,40.572475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,40.572475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
591,19.504164,40.832475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,40.832475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
592,19.537497,41.092475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,41.092475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
593,19.570830,41.352475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,41.352475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
594,19.604164,41.612475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,41.612475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
595,19.637497,41.872475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,41.872475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
596,19.670830,42.132475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,42.132475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
597,19.699997,42.359975,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,42.359975,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
598,19.733330,42.619975,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,42.619975,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
599,19.766664,42.879975,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,42.879975,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
600,19.799997,43.139975,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,43.139975,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
601,19.833330,43.399975,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,43.399975,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
602,19.866663,43.659975,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,43.659975,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
603,19.899997,43.919975,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,43.919975,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
604,19.933330,44.179975,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,44.179975,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
605,19.966663,44.439975,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,44.439975,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
606,19.999997,44.699975,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,44.699975,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
607,20.033330,44.959975,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,44.959975,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
608,20.066663,45.219975,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,45.219975,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
609,20.095830,45.447475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,45.447475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
610,20.129163,45.707475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,45.707475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
611,20.162497,45.967475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,45.967475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
612,20.195830,46.227475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,46.227475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
613,20.229163,46.487475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,46.487475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
614,20.262497,46.747475,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,46.747475,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
615,20.295830,47.007474,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,47.007474,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
616,20.329163,47.267474,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,47.267474,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
617,20.362497,47.527474,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,47.527474,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
618,20.395830,47.787474,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,47.787474,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
619,20.429163,48.047474,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,48.047474,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
620,20.462497,48.307474,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,48.307474,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
621,20.495830,48.567474,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,48.567474,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
622,20.524997,48.794974,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,48.794974,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
623,20.558330,49.054974,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,49.054974,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
624,20.591663,49.314974,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,49.314974,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
625,20.624997,49.574974,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,49.574974,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
626,20.658330,49.834974,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,49.834974,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
627,20.691663,50.094974,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,50.094974,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
628,20.724997,50.354974,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,50.354974,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
629,20.758330,50.614974,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,50.614974,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,0.000
630,20.791663,50.874974,137.600000,0.783950,1.000000,0.000000,0.000000,0.000000,50.874974,137.600000,80.000000,0.500000,-0.500000,0.500000,0.500000,4.167
