kare,t,hedef_x,hedef_y,hedef_z,hedef_qw,hedef_qx,hedef_qy,hedef_qz,kam_x,kam_y,kam_z,kam_qw,kam_qx,kam_qy,kam_qz,senkron_bosluk_ms
162,5.345832,230.124991,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,230.124991,155.000000,70.671872,0.500000,-0.500000,0.500000,0.500000,0.000
163,5.379166,230.458324,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,230.458324,155.000000,70.796872,0.500000,-0.500000,0.500000,0.500000,4.167
164,5.412499,230.791658,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,230.791658,155.000000,70.921872,0.500000,-0.500000,0.500000,0.500000,4.167
165,5.445832,231.124991,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,231.124991,155.000000,71.046872,0.500000,-0.500000,0.500000,0.500000,0.000
166,5.479166,231.458324,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,231.458324,155.000000,71.171872,0.500000,-0.500000,0.500000,0.500000,4.167
167,5.512499,231.791658,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,231.791658,155.000000,71.296872,0.500000,-0.500000,0.500000,0.500000,4.167
168,5.545832,232.124991,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,232.124991,155.000000,71.421872,0.500000,-0.500000,0.500000,0.500000,0.000
169,5.579166,232.458324,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,232.458324,155.000000,71.546872,0.500000,-0.500000,0.500000,0.500000,4.167
170,5.612499,232.791657,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,232.791657,155.000000,71.671872,0.500000,-0.500000,0.500000,0.500000,4.167
171,5.645832,233.124991,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,233.124991,155.000000,71.796872,0.500000,-0.500000,0.500000,0.500000,0.000
172,5.674999,233.416657,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,233.416657,155.000000,71.906246,0.500000,-0.500000,0.500000,0.500000,4.167
173,5.708332,233.749991,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,233.749991,155.000000,72.031246,0.500000,-0.500000,0.500000,0.500000,0.000
174,5.741666,234.083324,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,234.083324,155.000000,72.156246,0.500000,-0.500000,0.500000,0.500000,4.167
175,5.774999,234.416657,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,234.416657,155.000000,72.281246,0.500000,-0.500000,0.500000,0.500000,4.167
176,5.808332,234.749990,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,234.749990,155.000000,72.406246,0.500000,-0.500000,0.500000,0.500000,0.000
177,5.841666,235.083324,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,235.083324,155.000000,72.531246,0.500000,-0.500000,0.500000,0.500000,4.167
178,5.874999,235.416657,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,235.416657,155.000000,72.656246,0.500000,-0.500000,0.500000,0.500000,4.167
179,5.908332,235.749990,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,235.749990,155.000000,72.781246,0.500000,-0.500000,0.500000,0.500000,0.000
180,5.941666,236.083324,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,236.083324,155.000000,72.906246,0.500000,-0.500000,0.500000,0.500000,4.167
181,5.974999,236.416657,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,236.416657,155.000000,73.031246,0.500000,-0.500000,0.500000,0.500000,4.167
182,6.008332,236.749990,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,236.749990,155.000000,73.156246,0.500000,-0.500000,0.500000,0.500000,0.000
183,6.041666,237.083323,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,237.083323,155.000000,73.281246,0.500000,-0.500000,0.500000,0.500000,4.167
184,6.070832,237.374990,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,237.374990,155.000000,73.390621,0.500000,-0.500000,0.500000,0.500000,0.000
185,6.104166,237.708323,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,237.708323,155.000000,73.515621,0.500000,-0.500000,0.500000,0.500000,4.167
186,6.137499,238.041657,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,238.041657,155.000000,73.640621,0.500000,-0.500000,0.500000,0.500000,4.167
187,6.170832,238.374990,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,238.374990,155.000000,73.765621,0.500000,-0.500000,0.500000,0.500000,0.000
188,6.204166,238.708323,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,238.708323,155.000000,73.890621,0.500000,-0.500000,0.500000,0.500000,4.167
189,6.237499,239.041656,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,239.041656,155.000000,74.015621,0.500000,-0.500000,0.500000,0.500000,4.167
190,6.270832,239.374990,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,239.374990,155.000000,74.140621,0.500000,-0.500000,0.500000,0.500000,0.000
191,6.304166,239.708323,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,239.708323,155.000000,74.265621,0.500000,-0.500000,0.500000,0.500000,4.167
192,6.337499,240.041656,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,240.041656,155.000000,74.390621,0.500000,-0.500000,0.500000,0.500000,4.167
193,6.370832,240.374990,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,240.374990,155.000000,74.515621,0.500000,-0.500000,0.500000,0.500000,0.000
194,6.404166,240.708323,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,240.708323,155.000000,74.640621,0.500000,-0.500000,0.500000,0.500000,4.167
195,6.437499,241.041656,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,241.041656,155.000000,74.765621,0.500000,-0.500000,0.500000,0.500000,4.167
196,6.470832,241.374989,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,241.374989,155.000000,74.890621,0.500000,-0.500000,0.500000,0.500000,0.000
197,6.499999,241.666656,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,241.666656,155.000000,74.999996,0.500000,-0.500000,0.500000,0.500000,4.167
198,6.533332,241.999989,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,241.999989,155.000000,75.124996,0.500000,-0.500000,0.500000,0.500000,0.000
199,6.566666,242.333323,155.000000,0.783950,1.000000,0.000000,0.000000,0.000000,242.333323,155.000000,75.249996,0.500000,-0.500000,0.500000,0.500000,4.167
200,6.599999,242.666656,155.000004,0.783950,1.000000,0.000000,0.000000,0.000019,242.666656,155.000000,75.374996,0.500000,-0.500000,0.500000,0.500000,4.167
201,6.633332,242.999989,155.000034,0.783950,1.000000,0.000000,0.000000,0.000089,242.999989,155.000000,75.499996,0.500000,-0.500000,0.500000,0.500000,0.000
202,6.666666,243.333322,155.000135,0.783950,1.000000,0.000000,0.000000,0.000233,243.333322,155.000000,75.624996,0.500000,-0.500000,0.500000,0.500000,4.167
203,6.699999,243.666656,155.000348,0.783950,1.000000,0.000000,0.000000,0.000438,243.666656,155.000000,75.749996,0.500000,-0.500000,0.500000,0.500000,4.167
204,6.733332,243.999989,155.000711,0.783950,1.000000,0.000000,0.000000,0.000715,243.999989,155.000000,75.874996,0.500000,-0.500000,0.500000,0.500000,0.000
205,6.766666,244.333321,155.001302,0.783950,0.999999,0.000000,0.000000,0.001117,244.333322,155.000000,75.999996,0.500000,-0.500000,0.500000,0.500000,4.167
206,6.799999,244.666653,155.002191,0.783950,0.999999,0.000000,0.000000,0.001624,244.666656,155.000000,76.124996,0.500000,-0.500000,0.500000,0.500000,4.167
207,6.833332,244.999984,155.003442,0.783950,0.999997,0.000000,0.000000,0.002243,244.999989,155.000000,76.249996,0.500000,-0.500000,0.500000,0.500000,0.000
208,6.866666,245.333313,155.005161,0.783950,0.999996,0.000000,0.000000,0.002996,245.333322,155.000000,76.374996,0.500000,-0.500000,0.500000,0.500000,4.167
209,6.895832,245.624973,155.007081,0.783950,0.999993,0.000000,0.000000,0.003730,245.624989,155.000000,76.484371,0.500000,-0.500000,0.500000,0.500000,0.000
210,6.929166,245.958295,155.009852,0.783950,0.999989,0.000000,0.000000,0.004685,245.958322,155.000000,76.609371,0.500000,-0.500000,0.500000,0.500000,4.167
211,6.962499,246.291611,155.013274,0.783950,0.999984,0.000000,0.000000,0.005721,246.291655,155.000000,76.734371,0.500000,-0.500000,0.500000,0.500000,4.167
212,6.995832,246.624918,155.017399,0.783950,0.999977,0.000000,0.000000,0.006842,246.624989,155.000000,76.859371,0.500000,-0.500000,0.500000,0.500000,0.000
213,7.029166,246.958215,155.022322,0.783950,0.999968,0.000000,0.000000,0.008046,246.958322,155.000000,76.984371,0.500000,-0.500000,0.500000,0.500000,4.167
214,7.062499,247.291499,155.028049,0.783950,0.999957,0.000000,0.000000,0.009296,247.291655,155.000000,77.109371,0.500000,-0.500000,0.500000,0.500000,4.167
215,7.095832,247.624768,155.034604,0.783950,0.999944,0.000000,0.000000,0.010574,247.624988,155.000000,77.234371,0.500000,-0.500000,0.500000,0.500000,0.000
216,7.129166,247.958018,155.042045,0.783950,0.999930,0.000000,0.000000,0.011873,247.958322,155.000000,77.359371,0.500000,-0.500000,0.500000,0.500000,4.167
217,7.162499,248.291248,155.050339,0.783950,0.999913,0.000000,0.000000,0.013174,248.291655,155.000000,77.484371,0.500000,-0.500000,0.500000,0.500000,4.167
218,7.195832,248.624456,155.059487,0.783950,0.999895,0.000000,0.000000,0.014476,248.624988,155.000000,77.609371,0.500000,-0.500000,0.500000,0.500000,0.000
219,7.229166,248.957638,155.069530,0.783950,0.999876,0.000000,0.000000,0.015777,248.958322,155.000000,77.734371,0.500000,-0.500000,0.500000,0.500000,4.167
220,7.262499,249.290793,155.080426,0.783950,0.999854,0.000000,0.000000,0.017078,249.291655,155.000000,77.859371,0.500000,-0.500000,0.500000,0.500000,4.167
221,7.295832,249.623919,155.092175,0.783950,0.999831,0.000000,0.000000,0.018379,249.624988,155.000000,77.984371,0.500000,-0.500000,0.500000,0.500000,0.000
222,7.324999,249.915377,155.103193,0.783950,0.999810,0.000000,0.000000,0.019518,249.916655,155.000000,78.093746,0.500000,-0.500000,0.500000,0.500000,4.167
223,7.358332,250.248442,155.116568,0.783950,0.999783,0.000000,0.000000,0.020819,250.249988,155.000000,78.218745,0.500000,-0.500000,0.500000,0.500000,0.000
224,7.391665,250.581469,155.130837,0.783950,0.999755,0.000000,0.000000,0.022120,250.583321,155.000000,78.343745,0.500000,-0.500000,0.500000,0.500000,4.167
225,7.424999,250.914459,155.145959,0.783950,0.999726,0.000000,0.000000,0.023421,250.916655,155.000000,78.468745,0.500000,-0.500000,0.500000,0.500000,4.167
226,7.458332,251.247409,155.161935,0.783950,0.999694,0.000000,0.000000,0.024722,251.249988,155.000000,78.593745,0.500000,-0.500000,0.500000,0.500000,0.000
227,7.491665,251.580315,155.178804,0.783950,0.999661,0.000000,0.000000,0.026023,251.583321,155.000000,78.718745,0.500000,-0.500000,0.500000,0.500000,4.167
228,7.524999,251.913177,155.196525,0.783950,0.999627,0.000000,0.000000,0.027324,251.916654,155.000000,78.843745,0.500000,-0.500000,0.500000,0.500000,4.167
229,7.558332,252.245992,155.215100,0.783950,0.999590,0.000000,0.000000,0.028625,252.249988,155.000000,78.968745,0.500000,-0.500000,0.500000,0.500000,0.000
230,7.591665,252.578757,155.234568,0.783950,0.999552,0.000000,0.000000,0.029926,252.583321,155.000000,79.093745,0.500000,-0.500000,0.500000,0.500000,4.167
231,7.624999,252.911470,155.254888,0.783950,0.999512,0.000000,0.000000,0.031226,252.916654,155.000000,79.218745,0.500000,-0.500000,0.500000,0.500000,4.167
232,7.658332,253.244130,155.276061,0.783950,0.999471,0.000000,0.000000,0.032527,253.249987,155.000000,79.343745,0.500000,-0.500000,0.500000,0.500000,0.000
233,7.691665,253.576732,155.298127,0.783950,0.999428,0.000000,0.000000,0.033828,253.583321,155.000000,79.468745,0.500000,-0.500000,0.500000,0.500000,4.167
234,7.720832,253.867712,155.318119,0.783950,0.999389,0.000000,0.000000,0.034966,253.874987,155.000000,79.578120,0.500000,-0.500000,0.500000,0.500000,0.000
235,7.754165,254.200203,155.341807,0.783950,0.999342,0.000000,0.000000,0.036266,254.208321,155.000000,79.703120,0.500000,-0.500000,0.500000,0.500000,4.167
236,7.787499,254.532631,155.366347,0.783950,0.999294,0.000000,0.000000,0.037567,254.541654,155.000000,79.828120,0.500000,-0.500000,0.500000,0.500000,4.167
237,7.820832,254.864996,155.391739,0.783950,0.999244,0.000000,0.000000,0.038867,254.874987,155.000000,79.953120,0.500000,-0.500000,0.500000,0.500000,0.000
238,7.854165,255.197291,155.418023,0.783950,0.999193,0.000000,0.000000,0.040168,255.208321,155.000000,80.078120,0.500000,-0.500000,0.500000,0.500000,4.167
239,7.887499,255.529518,155.445158,0.783950,0.999140,0.000000,0.000000,0.041468,255.541654,155.000000,80.203120,0.500000,-0.500000,0.500000,0.500000,4.167
240,7.920832,255.861674,155.473144,0.783950,0.999085,0.000000,0.000000,0.042768,255.874987,155.000000,80.328120,0.500000,-0.500000,0.500000,0.500000,0.000
241,7.954165,256.193754,155.502022,0.783950,0.999029,0.000000,0.000000,0.044068,256.208320,155.000000,80.453120,0.500000,-0.500000,0.500000,0.500000,4.167
242,7.987499,256.525759,155.531750,0.783950,0.998970,0.000000,0.000000,0.045368,256.541654,155.000000,80.578120,0.500000,-0.500000,0.500000,0.500000,4.167
243,8.020832,256.857687,155.562329,0.783950,0.998910,0.000000,0.000000,0.046668,256.874987,155.000000,80.703120,0.500000,-0.500000,0.500000,0.500000,0.000
244,8.054165,257.189531,155.593799,0.783950,0.998849,0.000000,0.000000,0.047968,257.208320,155.000000,80.828120,0.500000,-0.500000,0.500000,0.500000,4.167
245,8.087499,257.521294,155.626119,0.783950,0.998786,0.000000,0.000000,0.049268,257.541653,155.000000,80.953120,0.500000,-0.500000,0.500000,0.500000,4.167
246,8.120832,257.852972,155.659289,0.783950,0.998721,0.000000,0.000000,0.050568,257.874987,155.000000,81.078120,0.500000,-0.500000,0.500000,0.500000,0.000
247,8.149999,258.143117,155.689045,0.783950,0.998662,0.000000,0.000000,0.051705,258.166653,155.000000,81.187495,0.500000,-0.500000,0.500000,0.500000,4.167
248,8.183332,258.474630,155.723833,0.783950,0.998594,0.000000,0.000000,0.053005,258.499987,155.000000,81.312495,0.500000,-0.500000,0.500000,0.500000,0.000
249,8.216665,258.806048,155.759511,0.783950,0.998524,0.000000,0.000000,0.054304,258.833320,155.000000,81.437495,0.500000,-0.500000,0.500000,0.500000,4.167
250,8.249999,259.137374,155.796038,0.783950,0.998453,0.000000,0.000000,0.055604,259.166653,155.000000,81.562495,0.500000,-0.500000,0.500000,0.500000,4.167
251,8.283332,259.468605,155.833413,0.783950,0.998380,0.000000,0.000000,0.056903,259.499986,155.000000,81.687495,0.500000,-0.500000,0.500000,0.500000,0.000
252,8.316665,259.799735,155.871678,0.783950,0.998305,0.000000,0.000000,0.058202,259.833320,155.000000,81.812495,0.500000,-0.500000,0.500000,0.500000,4.167
253,8.349999,260.130765,155.910790,0.783950,0.998228,0.000000,0.000000,0.059501,260.166653,155.000000,81.937495,0.500000,-0.500000,0.500000,0.500000,4.167
254,8.383332,260.461695,155.950751,0.783950,0.998150,0.000000,0.000000,0.060800,260.499986,155.000000,82.062495,0.500000,-0.500000,0.500000,0.500000,0.000
255,8.416665,260.792515,155.991600,0.783950,0.998070,0.000000,0.000000,0.062099,260.833320,155.000000,82.187495,0.500000,-0.500000,0.500000,0.500000,4.167
256,8.449999,261.123230,156.033296,0.783950,0.997988,0.000000,0.000000,0.063398,261.166653,155.000000,82.312495,0.500000,-0.500000,0.500000,0.500000,4.167
257,8.483332,261.453838,156.075839,0.783950,0.997905,0.000000,0.000000,0.064697,261.499986,155.000000,82.437495,0.500000,-0.500000,0.500000,0.500000,0.000
258,8.516665,261.784329,156.119270,0.783950,0.997820,0.000000,0.000000,0.065995,261.833319,155.000000,82.562495,0.500000,-0.500000,0.500000,0.500000,4.167
259,8.545832,262.073419,156.157952,0.783950,0.997744,0.000000,0.000000,0.067132,262.124986,155.000000,82.671870,0.500000,-0.500000,0.500000,0.500000,0.000
260,8.579165,262.403695,156.202995,0.783950,0.997656,0.000000,0.000000,0.068430,262.458319,155.000000,82.796870,0.500000,-0.500000,0.500000,0.500000,4.167
261,8.612499,262.733855,156.248884,0.783950,0.997566,0.000000,0.000000,0.069728,262.791653,155.000000,82.921870,0.500000,-0.500000,0.500000,0.500000,4.167
262,8.645832,263.063895,156.295618,0.783950,0.997474,0.000000,0.000000,0.071026,263.124986,155.000000,83.046870,0.500000,-0.500000,0.500000,0.500000,0.000
263,8.679165,263.393809,156.343239,0.783950,0.997381,0.000000,0.000000,0.072324,263.458319,155.000000,83.171870,0.500000,-0.500000,0.500000,0.500000,4.167
264,8.712499,263.723600,156.391704,0.783950,0.997286,0.000000,0.000000,0.073622,263.791652,155.000000,83.296870,0.500000,-0.500000,0.500000,0.500000,4.167
265,8.745832,264.053266,156.441015,0.783950,0.997190,0.000000,0.000000,0.074920,264.124986,155.000000,83.421870,0.500000,-0.500000,0.500000,0.500000,0.000
266,8.779165,264.382798,156.491210,0.783950,0.997091,0.000000,0.000000,0.076218,264.458319,155.000000,83.546870,0.500000,-0.500000,0.500000,0.500000,4.167
267,8.812499,264.712201,156.542249,0.783950,0.996991,0.000000,0.000000,0.077515,264.791652,155.000000,83.671870,0.500000,-0.500000,0.500000,0.500000,4.167
268,8.845832,265.041471,156.594132,0.783950,0.996889,0.000000,0.000000,0.078813,265.124986,155.000000,83.796870,0.500000,-0.500000,0.500000,0.500000,0.000
269,8.879165,265.370602,156.646898,0.783950,0.996786,0.000000,0.000000,0.080110,265.458319,155.000000,83.921870,0.500000,-0.500000,0.500000,0.500000,4.167
270,8.912499,265.699595,156.700508,0.783950,0.996681,0.000000,0.000000,0.081407,265.791652,155.000000,84.046870,0.500000,-0.500000,0.500000,0.500000,4.167
271,8.945832,266.028451,156.754960,0.783950,0.996574,0.000000,0.000000,0.082704,266.124985,155.000000,84.171870,0.500000,-0.500000,0.500000,0.500000,0.000
272,8.974999,266.316078,156.803333,0.783950,0.996479,0.000000,0.000000,0.083839,266.416652,155.000000,84.281245,0.500000,-0.500000,0.500000,0.500000,4.167
273,9.008332,266.644664,156.859390,0.783950,0.996369,0.000000,0.000000,0.085136,266.749985,155.000000,84.406244,0.500000,-0.500000,0.500000,0.500000,0.000
274,9.041665,266.973098,156.916328,0.783950,0.996258,0.000000,0.000000,0.086432,267.083319,155.000000,84.531244,0.500000,-0.500000,0.500000,0.500000,4.167
275,9.074999,267.301386,156.974107,0.783950,0.996144,0.000000,0.000000,0.087729,267.416652,155.000000,84.656244,0.500000,-0.500000,0.500000,0.500000,4.167
276,9.108332,267.629524,157.032728,0.783950,0.996029,0.000000,0.000000,0.089025,267.749985,155.000000,84.781244,0.500000,-0.500000,0.500000,0.500000,0.000
277,9.141665,267.957503,157.092229,0.783950,0.995913,0.000000,0.000000,0.090321,268.083318,155.000000,84.906244,0.500000,-0.500000,0.500000,0.500000,4.167
278,9.174999,268.285329,157.152570,0.783950,0.995794,0.000000,0.000000,0.091617,268.416652,155.000000,85.031244,0.500000,-0.500000,0.500000,0.500000,4.167
279,9.208332,268.613000,157.213751,0.783950,0.995674,0.000000,0.000000,0.092913,268.749985,155.000000,85.156244,0.500000,-0.500000,0.500000,0.500000,0.000
280,9.241665,268.940505,157.275811,0.783950,0.995552,0.000000,0.000000,0.094208,269.083318,155.000000,85.281244,0.500000,-0.500000,0.500000,0.500000,4.167
281,9.274999,269.267850,157.338710,0.783950,0.995429,0.000000,0.000000,0.095504,269.416652,155.000000,85.406244,0.500000,-0.500000,0.500000,0.500000,4.167
282,9.308332,269.595032,157.402448,0.783950,0.995304,0.000000,0.000000,0.096799,269.749985,155.000000,85.531244,0.500000,-0.500000,0.500000,0.500000,0.000
283,9.341665,269.922043,157.467063,0.783950,0.995177,0.000000,0.000000,0.098094,270.083318,155.000000,85.656244,0.500000,-0.500000,0.500000,0.500000,4.167
284,9.370832,270.208043,157.524275,0.783950,0.995065,0.000000,0.000000,0.099228,270.374985,155.000000,85.765619,0.500000,-0.500000,0.500000,0.500000,0.000
285,9.404165,270.534735,157.590485,0.783950,0.994935,0.000000,0.000000,0.100522,270.708318,155.000000,85.890619,0.500000,-0.500000,0.500000,0.500000,4.167
286,9.437498,270.861255,157.657533,0.783950,0.994803,0.000000,0.000000,0.101817,271.041651,155.000000,86.015619,0.500000,-0.500000,0.500000,0.500000,4.167
287,9.470832,271.187603,157.725417,0.783950,0.994670,0.000000,0.000000,0.103112,271.374985,155.000000,86.140619,0.500000,-0.500000,0.500000,0.500000,0.000
288,9.504165,271.513767,157.794176,0.783950,0.994535,0.000000,0.000000,0.104406,271.708318,155.000000,86.265619,0.500000,-0.500000,0.500000,0.500000,4.167
289,9.537498,271.839754,157.863771,0.783950,0.994398,0.000000,0.000000,0.105700,272.041651,155.000000,86.390619,0.500000,-0.500000,0.500000,0.500000,4.167
290,9.570832,272.165562,157.934201,0.783950,0.994260,0.000000,0.000000,0.106994,272.374984,155.000000,86.515619,0.500000,-0.500000,0.500000,0.500000,0.000
291,9.604165,272.491179,158.005505,0.783950,0.994120,0.000000,0.000000,0.108288,272.708318,155.000000,86.640619,0.500000,-0.500000,0.500000,0.500000,4.167
292,9.637498,272.816613,158.077643,0.783950,0.993978,0.000000,0.000000,0.109582,273.041651,155.000000,86.765619,0.500000,-0.500000,0.500000,0.500000,4.167
293,9.670832,273.141861,158.150615,0.783950,0.993834,0.000000,0.000000,0.110875,273.374984,155.000000,86.890619,0.500000,-0.500000,0.500000,0.500000,0.000
294,9.704165,273.466911,158.224459,0.783950,0.993689,0.000000,0.000000,0.112168,273.708318,155.000000,87.015619,0.500000,-0.500000,0.500000,0.500000,4.167
295,9.737498,273.791772,158.299136,0.783950,0.993542,0.000000,0.000000,0.113461,274.041651,155.000000,87.140619,0.500000,-0.500000,0.500000,0.500000,4.167
296,9.770832,274.116440,158.374645,0.783950,0.993394,0.000000,0.000000,0.114754,274.374984,155.000000,87.265619,0.500000,-0.500000,0.500000,0.500000,0.000
297,9.799998,274.400357,158.441433,0.783950,0.993263,0.000000,0.000000,0.115885,274.666651,155.000000,87.374994,0.500000,-0.500000,0.500000,0.500000,4.167
298,9.833332,274.724653,158.518526,0.783950,0.993111,0.000000,0.000000,0.117178,274.999984,155.000000,87.499994,0.500000,-0.500000,0.500000,0.500000,0.000
299,9.866665,275.048740,158.596488,0.783950,0.992958,0.000000,0.000000,0.118470,275.333317,155.000000,87.624994,0.500000,-0.500000,0.500000,0.500000,4.167
300,9.899998,275.372627,158.675281,0.783950,0.992803,0.000000,0.000000,0.119762,275.666651,155.000000,87.749994,0.500000,-0.500000,0.500000,0.500000,4.167
301,9.933332,275.696311,158.754904,0.783950,0.992646,0.000000,0.000000,0.121054,275.999984,155.000000,87.874994,0.500000,-0.500000,0.500000,0.500000,0.000
302,9.966665,276.019780,158.835394,0.783950,0.992488,0.000000,0.000000,0.122346,276.333317,155.000000,87.999994,0.500000,-0.500000,0.500000,0.500000,4.167
303,9.999998,276.343042,158.916714,0.783950,0.992327,0.000000,0.000000,0.123638,276.666650,155.000000,88.124994,0.500000,-0.500000,0.500000,0.500000,4.167
304,10.033332,276.666094,158.998861,0.783950,0.992166,0.000000,0.000000,0.124929,276.999984,155.000000,88.249994,0.500000,-0.500000,0.500000,0.500000,0.000
305,10.066665,276.988925,159.081875,0.783950,0.992002,0.000000,0.000000,0.126220,277.333317,155.000000,88.374994,0.500000,-0.500000,0.500000,0.500000,4.167
306,10.099998,277.311542,159.165716,0.783950,0.991837,0.000000,0.000000,0.127511,277.666650,155.000000,88.499994,0.500000,-0.500000,0.500000,0.500000,4.167
307,10.133332,277.633943,159.250384,0.783950,0.991670,0.000000,0.000000,0.128801,277.999984,155.000000,88.624994,0.500000,-0.500000,0.500000,0.500000,0.000
308,10.166665,277.956115,159.335916,0.783950,0.991502,0.000000,0.000000,0.130092,278.333317,155.000000,88.749994,0.500000,-0.500000,0.500000,0.500000,4.167
309,10.195832,278.237840,159.411420,0.783950,0.991353,0.000000,0.000000,0.131221,278.624983,155.000000,88.859369,0.500000,-0.500000,0.500000,0.500000,0.000
310,10.229165,278.559591,159.498523,0.783950,0.991182,0.000000,0.000000,0.132511,278.958317,155.000000,88.984369,0.500000,-0.500000,0.500000,0.500000,4.167
311,10.262498,278.881118,159.586451,0.783950,0.991008,0.000000,0.000000,0.133801,279.291650,155.000000,89.109369,0.500000,-0.500000,0.500000,0.500000,4.167
312,10.295832,279.202419,159.675202,0.783950,0.990833,0.000000,0.000000,0.135090,279.624983,155.000000,89.234369,0.500000,-0.500000,0.500000,0.500000,0.000
313,10.329165,279.523481,159.764815,0.783950,0.990657,0.000000,0.000000,0.136379,279.958317,155.000000,89.359369,0.500000,-0.500000,0.500000,0.500000,4.167
314,10.362498,279.844311,159.855251,0.783950,0.990478,0.000000,0.000000,0.137669,280.291650,155.000000,89.484369,0.500000,-0.500000,0.500000,0.500000,4.167
315,10.395832,280.164909,159.946508,0.783950,0.990298,0.000000,0.000000,0.138957,280.624983,155.000000,89.609369,0.500000,-0.500000,0.500000,0.500000,0.000
316,10.429165,280.485261,160.038626,0.783950,0.990117,0.000000,0.000000,0.140246,280.958316,155.000000,89.734369,0.500000,-0.500000,0.500000,0.500000,4.167
317,10.462498,280.805376,160.131563,0.783950,0.989933,0.000000,0.000000,0.141534,281.291650,155.000000,89.859369,0.500000,-0.500000,0.500000,0.500000,4.167
318,10.495832,281.125252,160.225321,0.783950,0.989748,0.000000,0.000000,0.142823,281.624983,155.000000,89.984369,0.500000,-0.500000,0.500000,0.500000,0.000
319,10.529165,281.444875,160.319937,0.783950,0.989562,0.000000,0.000000,0.144111,281.958316,155.000000,90.109369,0.500000,-0.500000,0.500000,0.500000,4.167
320,10.562498,281.764254,160.415372,0.783950,0.989373,0.000000,0.000000,0.145398,282.291649,155.000000,90.234369,0.500000,-0.500000,0.500000,0.500000,4.167
321,10.595832,282.083388,160.511624,0.783950,0.989183,0.000000,0.000000,0.146686,282.624983,155.000000,90.359369,0.500000,-0.500000,0.500000,0.500000,0.000
322,10.624998,282.362417,160.596551,0.783950,0.989015,0.000000,0.000000,0.147812,282.916649,155.000000,90.468744,0.500000,-0.500000,0.500000,0.500000,4.167
323,10.658332,282.681077,160.694359,0.783950,0.988822,0.000000,0.000000,0.149099,283.249983,155.000000,90.593744,0.500000,-0.500000,0.500000,0.500000,0.000
324,10.691665,282.999474,160.793023,0.783950,0.988627,0.000000,0.000000,0.150386,283.583316,155.000000,90.718743,0.500000,-0.500000,0.500000,0.500000,4.167
325,10.724998,283.317617,160.892502,0.783950,0.988431,0.000000,0.000000,0.151672,283.916649,155.000000,90.843743,0.500000,-0.500000,0.500000,0.500000,4.167
326,10.758332,283.635504,160.992796,0.783950,0.988233,0.000000,0.000000,0.152958,284.249983,155.000000,90.968743,0.500000,-0.500000,0.500000,0.500000,0.000
327,10.791665,283.953120,161.093943,0.783950,0.988033,0.000000,0.000000,0.154244,284.583316,155.000000,91.093743,0.500000,-0.500000,0.500000,0.500000,4.167
328,10.824998,284.270477,161.195903,0.783950,0.987831,0.000000,0.000000,0.155530,284.916649,155.000000,91.218743,0.500000,-0.500000,0.500000,0.500000,4.167
329,10.858332,284.587571,161.298676,0.783950,0.987628,0.000000,0.000000,0.156815,285.249982,155.000000,91.343743,0.500000,-0.500000,0.500000,0.500000,0.000
330,10.891665,284.904388,161.402300,0.783950,0.987423,0.000000,0.000000,0.158100,285.583316,155.000000,91.468743,0.500000,-0.500000,0.500000,0.500000,4.167
